target_address,target_exgraph_node_id,full_asof__kmeans,full_asof__gmm,full_asof__hdbscan,trajectory__kmeans,trajectory__gmm,network__kmeans
0x3484065e54ae75e3dc214de8fcb2643ddeba7c1e,257851,8,8,1,1,1,2
0x348432b65ec12f551c965d0aea7a828e12a7e569,665912,5,7,1,1,1,0
0x34865c89bc2345d513f008b9040333b5d9705a09,580804,4,2,7,2,3,-1
0x3488244c0d2d7c388ba835d4e59c45905102c0e9,320253,1,1,2,2,2,3
0x34882d9a56dc679be6164e006505c56800047aba,435434,4,2,7,2,3,-1
0x348a35b470984c2662a1d416c3ddb5959ae945bf,826353,0,6,-1,1,1,-1
0x348b1d9e9e7e837228ab17e42602160a654fa781,32765,4,0,2,2,2,2
0x348c09ea9e91c28f06d7c412cbaa22e157f7bfd3,1237110,3,2,-1,0,3,-1
0x3499b23c884f89a16517f81672ba36c5d60ab1d5,1593025,7,8,2,1,1,2
0x349ce4ac6a8ba99220cba6b35ba0eca7d61cab7a,112618,8,9,2,2,1,0
0x349eb07248bb533799516806f4a3b2594215ebc1,67455,8,8,-1,2,1,4
0x34a30fa8a053568ecf8d10281e8fc029709029cb,51458,8,9,2,1,1,4
0x34a31460506fa7da297188bc2c8299d1da1ffc47,317180,1,0,-1,2,2,4
0x34a3adc8ccff21a9a66ddcf2c3eddad989deec97,12027,7,2,-1,1,1,-1
0x34a41eb3030c683e5e005eba22324084c9f60222,255888,4,5,7,0,3,-1
0x34a78d735086ec1655064f9d127bb7a93fd0c0f2,1044228,2,3,8,3,0,-1
0x34a7adc64a5a58301b5caffd8272e5b40412fcd2,1341923,1,0,-1,2,2,4
0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b,85425,7,2,-1,2,2,-1
0x34b451ab6af3fc96329241011259d777df241a69,1190225,7,1,2,2,2,2
0x34b47411848e2736f1be3ae68a83f2f589acca78,716845,3,5,7,0,3,-1
0x34b5f399cc5a1dd491666c9866941fb8e8d09746,4671,8,9,1,1,1,2
0x34b6456a4f8097807d2b38144537ca0a34a700b2,1223709,8,9,-1,2,1,3
0x34ba81dcd319549a148c3d4d54adb27191fa1cdf,598686,6,2,-1,0,2,-1
0x34bae525ff0f2cb2c15f43b21376484b4bf7656c,27434,7,1,2,2,3,2
0x34bb8263d6fbd9d4eb128b608cce27100cd96968,311583,2,0,2,3,1,2
0x34bc209b58b7f9ac6a13f51ee7d59f378c301e38,171555,7,2,-1,2,1,-1
0x34bc6337ae0c56b8c6a3bb12e22c2c291338e7ed,1457629,7,2,-1,2,3,-1
0x34bfd8bc85978dbb00a3801f50dacc664234697f,65878,8,9,2,1,1,0
0x34c58623fd0c8401a983e4272002efca8994953a,816441,3,5,-1,0,3,-1
0x34c592f18b55c3f4cc8056e717933cd807ae72b0,104595,7,6,1,1,3,-1
0x34c5b516c079f6adba5ab6966153521f3fb90243,374671,7,1,2,2,2,2
0x34cea85b73f4a62fb86df6b0a280a90e92c92071,185708,4,2,7,2,2,-1
0x34d05abb475c6f65f70ff6427eda8db9ce4d40ad,253043,1,1,-1,2,3,4
0x34d1a1aba492c1a8d2ca3bfcb330607e7f625ed0,245135,8,8,2,2,1,4
0x34d39786ce26d1e4061358f3db778058555ca9a9,14260,0,6,-1,2,3,-1
0x34d7c8df8241fd666f380a6e2d47c40d071c0f1c,1254174,3,2,-1,0,3,-1
0x34d80a78cd9082c3951659ca4c060e27d8bca540,116776,2,4,4,3,0,-1
0x34d84793acf48532970a6256c3c4630f9da3eec0,332436,2,3,10,3,0,-1
0x34df5e2952ded2c258b1e7861f972b4ab4f9056e,10088,4,0,2,2,2,2
0x34e413733beb0fdd740cc701a15af3754afaf8ce,315974,4,5,7,0,2,-1
0x34e73360577291c4d05276b966738222a685b051,48446,8,9,2,1,1,0
0x34e81dc2fd8b18b78bf0c47ae799b8f4bca0dde5,64788,7,2,-1,1,1,-1
0x34e86a8fcdf10dd1163e9dce39740acf8ee35657,254351,7,8,2,1,3,2
0x34ebf590007c8bd90fa47ef8279ae37ec6ef7411,1611695,9,2,-1,4,4,-1
0x34ed18d870146882fb165c5fde332d025e4ea64d,186334,3,5,7,0,4,-1
0x34f4c9d0aceb6cfee6e6b4df8ad069ea4a4befb2,13491,1,1,2,2,2,4
0x34fbe57d7dc1ab7be0e1d821061b3d68e06c03d7,268351,8,8,-1,1,2,0
0x3500295e7abf0723f17d11f8620cfa5da8dfacc8,206495,9,5,6,0,3,-1
0x350156190ff7aef640a95738c97589025526c769,54820,8,9,1,1,1,4
0x3501d629ad7ad5fb3abf4d0f86eb1d7861dab062,244187,6,5,6,0,3,-1
0x350777fc00d139bf12f996594b4cccc7fefef938,678637,3,0,-1,3,4,2
0x350c603508524952244042ab5563a4da4dc4488d,119456,7,1,2,2,2,2
0x351737a7d4062b88ce1b7f8828fba5040b942039,93642,6,5,7,0,3,-1
0x35224c95aa3e53a30cc3f6f64540618892a568d7,641426,4,2,7,2,2,-1
0x352275acdb126316e95deb087ab5944b15e3975c,319200,3,5,7,0,2,-1
0x3524babd308c0125e29920a1797ef394b058df39,216033,8,8,-1,1,1,4
0x35285b066080aa5ac3a210784a98ab2097dacfcb,1283035,3,5,7,0,3,-1
0x352bd8e27c6b1f9b83f9362e3188732d64b32da4,783346,4,6,1,2,2,-1
0x3531809555830634af7eb497d668385f8ad57694,1298680,2,4,3,3,0,-1
0x35366dfff3d9f6424a59ac35f44c5bfaa70085db,1151301,4,2,-1,2,3,-1
0x3545cd250d47d9e693b5a8b4f72824281623ba2a,1358812,1,6,-1,2,2,3
0x354ddeba429d9e43ec1438af5319b2158ad36afd,48969,5,9,-1,1,1,1
0x355204dca450341669cac3968a58b3c18f902397,72358,2,3,-1,3,0,-1
0x35524a1a02d6c89c8fcead21644cb61b032bd3de,1314419,5,7,1,1,1,0
0x3552acc9fef07dd3fef76db8f641b72667cf5d82,480649,6,5,7,0,3,-1
0x3557f623bf64ca41287e892130ce0551b0c6ffd1,134657,7,2,-1,2,1,-1
0x3558ee1e4fe7ca062e874e52e4e7073b9bfac2c6,945426,7,0,2,2,1,2
0x3559b5ee5dd2bfb1b742a4d91efe0fa1c88461c1,377908,4,2,7,2,2,-1
0x355bbec34e248acdfd120f6cecb3d48201a100d2,881500,3,2,-1,2,2,-1
0x35608037396ea1ccb6a88beb48e63fa4ce26e06c,736559,3,2,-1,0,3,-1
0x356084ec4865328aebf062affcef730ab9963817,291085,2,3,9,3,0,-1
0x35633280235e8011e75d9ae63af92c34e4bb916a,207152,9,5,-1,4,4,-1
0x3566b161d8231ba81f4e6b4fbc9ad0b7495bb6d2,183705,7,2,-1,2,2,-1
0x35689dc33bb8e1a1dcd0b767b28bbc0cc53f3298,213355,4,2,-1,2,1,-1
0x356ae170d95726b84c4a2b0ead9f616cfc7e1f20,320512,2,5,8,3,0,-1
0x356c8460cb3d1fab69c64ffa40a4ce26f5427f60,1732159,1,1,2,2,2,4
0x35811d86cfa5f3c8f80b01992681d4683442c3c9,53496,8,8,-1,1,3,4
0x35835dd34b9badd2d6578a8ba933f95dc40e5403,16456,4,5,7,0,3,-1
0x35857114c1d89c15dc42a5200ae95ad3b225d16f,529217,6,5,-1,0,2,-1
0x3585bd49f694aef27c9438dd91a53dda1d83eda2,1225763,2,5,-1,3,4,-1
0x35907d57cd3e5b7dc94763653df5655f6a0f98d6,199895,1,0,-1,2,2,4
0x3592fc554b492ad861a708879daf0ba6b7c10bfa,835954,4,2,7,0,3,-1
0x35937462a74d3c64b173a755a40c916e912a8eb5,5079,8,9,2,1,1,0
0x359b0ceb2dabcbb6588645de3b480c8203aa5b76,1059273,7,9,7,1,1,-1
0x359d962c64f89d3bfb122d526384e3b612b97ddf,703593,7,1,-1,2,3,2
0x35a19a6a3aa4df4598ba33464077d8122c03c126,774280,2,2,-1,3,1,-1
0x35a2927893cb9591f0b9336901c2c9bc8a48447e,1328339,2,5,-1,3,4,-1
0x35a409031a548a02737add2b33b37013b0ae3295,435198,3,5,-1,0,3,-1
0x35a4307b1204b6bd1cf1ab8c2f85bc2df5b06200,772803,4,2,7,2,2,-1
0x35a567668498c1a70e4ad42c0cd12a922f1d8579,735012,3,0,2,0,3,4
0x35a9bfd953b4a9b7b64718c5a0988fa6a88f1ce5,66458,7,1,2,1,2,4
0x35aa3f733958b7416669303945093c98819f77a6,61659,5,9,1,1,1,0
0x35ae6b44054957caf2f4895bc25db1036b47b98a,326473,4,0,2,2,2,2
0x35af1163327e87ee31e47592ac489e2a76c58db6,41704,3,0,2,0,3,2
0x35af5384ceee50b0c1654d5d11c9ac9f8be47174,308756,3,5,-1,0,3,-1
0x35b85036be9feb8f14634cb30305d2ceaf2baf32,509315,7,8,1,2,1,-1
0x35b8ed8e4f0c7b11af63a4dcd410b48fee68e6c9,1388768,3,2,-1,2,2,-1
0x35bdb91ab447be1b294d876166b5eaf9ca6f57cc,3574,8,8,2,2,2,4
0x35c91d08741bc8d8b74818ae8074ddcdc1a046d6,1370663,3,0,2,0,2,4
0x35cab85018cfdd5d66e393c3b87bce876f7d7c5f,815151,9,5,-1,4,4,-1
0x35d2dd57af9f058df2de7018e0e93ef8961c0617,811684,4,5,-1,2,2,-1
0x35d52314febdb29e157e21c2a7c0fda385ab988a,222315,7,1,2,2,2,2
0x35d64d36830ef23c799727d14d67c08acb971441,321570,0,6,-1,3,1,-1
0x35d6c0d79cd85a0aace72fd3dc247a98ad060135,987749,7,2,-1,1,1,-1
0x35dabdf093544067fc123a530902cc308f7bb636,1222248,7,1,2,2,2,4
0x35dfa1dbb4b8e82e8a924c53e3649112e45a05f4,319740,3,5,7,0,3,-1
0x35e3564c86bc0b5548a3be3a9a1e71eb1455fad2,70372,7,2,-1,2,2,-1
0x35e5e2f6428e9a90ff400368b71c1285f8e80c9e,1048221,2,3,9,3,0,-1
0x35e79d1522b67dd233569c4e23511c1f1206a62d,26089,2,5,-1,3,0,-1
0x35e7b325f96cf228a500c96dfa9d62644240ca0c,271623,8,9,2,1,1,0
0x35ea6ef621e33bcdf06bfe0cae2c9c50238bd8d9,1472773,2,4,4,3,0,-1
0x35ef282e2de954e52808e703c6e248d20dc62212,149498,7,1,2,2,2,2
0x35f983a42f72fa45e50c25fa98b701f82db8817a,416244,3,5,7,0,3,-1
0x35f9aaa37c8129d7f4c3980f2bb6099c3c2089de,68610,4,0,2,2,2,2
0x35f9ce7a539545a820164d5e6fdd73a11cea6995,319542,2,3,10,3,0,-1
0x35fa28bf196e08431ab723ed829a54ce2873d3a3,15452,7,8,-1,2,1,-1
0x35fc43ef12fab9750e88a0b6c9fc5384c67aadab,836985,6,2,-1,2,2,-1
0x3600ce733da58155cd729400064c0bdc6a8c7107,1341530,2,5,-1,3,4,-1
0x360354002bf4cec89ad91e094028a02c8eef0527,376227,3,2,-1,0,3,-1
0x360695a466a19ed39c488e1d3778bb8b23fbd993,318951,0,6,-1,3,0,-1
0x3608d6ad1e86998d5a4758266a60d2ddd13c2969,313343,8,8,2,1,1,0
0x360bed8b55df2ac58145c22894b4ac7ac17261fb,1362715,2,0,-1,3,0,2
0x360f9771f6345522db83b9225cf25336789dcd5a,318127,3,0,-1,0,2,2
0x3613e4bcf97d4919db03260f70e3268d248aa076,194621,4,2,7,0,2,-1
0x3616bf66e400be0e74dfd291e9cc3d90e62913f5,1376437,9,5,-1,4,4,-1
0x361e93dcda6d1ba7682511b637d0c2999f75a98f,1365825,2,4,4,3,0,-1
0x362354ced9f838e002d8442941a23db474db0a57,6294,3,5,7,0,3,-1
0x362620a7736922d4b0eac1ad9e5f11b1204b3610,122695,7,1,2,2,2,2
0x3628c4faee4a055234d5cde1849737cfe4964bf4,890223,2,4,5,3,0,-1
0x362c73a2a17b6e1d94056bf050b8bb37bb0cb0e5,8786,8,8,-1,1,1,0
0x362dfcb2302845b8407ca6ddb43750669c178fc7,32519,1,6,2,2,2,4
0x36314c120e5beaabc04ba4409384ae26b79ef370,782828,7,1,2,2,2,2
0x36336f68712b9161363594771bd7540378ef18f4,327408,3,0,2,0,3,2
0x36356e0284dc9adccc72649833d453fcf229b630,21298,5,7,1,1,1,1
0x36388401cfe3ddb4fbf60b252506c03c07a7c0a1,147589,8,9,2,1,1,2
0x3638ed87fa845a9d74ff7136da95163630bf35c8,166541,8,8,-1,1,1,0
0x36399c00032b61feba19d7c54b49b182d1e4e660,66320,7,2,7,1,1,-1
0x363f325180dfc46899d6bb43be23206258255295,2510,7,2,7,1,1,-1
0x363f725beb64d679f04213774f27cae4689b292c,974,8,8,2,1,1,4
0x36415fe6d67e24bc5a69d39b4acf53c0bb6dd8be,127994,8,8,-1,1,1,4
0x3641bca078920591b008eebcee16e238718ffcb3,109007,8,8,2,1,1,4
0x3644bc8bb192003e5566c7c61db391c2f3aa73aa,38413,7,2,7,2,2,-1
0x36454d9f41d99ccaa43c758711a7cc93933851a6,117339,7,1,2,2,2,2
0x36489b522735dc34c86d6de074714f77a2559428,468251,9,5,6,0,4,-1
0x364b885696b16a7ef23bacac559c40a37a27f915,102932,3,5,7,0,3,-1
0x364eb648d9b6cbf7ee7292b60f43b46a4bfad0d6,157993,7,1,2,2,2,2
0x36509da75362f7d317880a8995a5967562c6b74f,189090,3,5,7,0,3,-1
0x36520dba880dffb6cf2394b83e59522bad45ebdf,67532,9,5,7,4,4,-1
0x365279eca0c0e471eaeeeb3ad0725dc9f1b13a2b,273186,8,1,2,1,1,4
0x36556f86aa8eaba2554a4594026c6b839a06be7d,261371,8,9,2,1,1,2
0x36592e9be63dc28bfccd1a595828035300902336,241969,8,8,-1,2,1,4
0x365b7bed6270a1399ff8205ff392945fb70451bf,500828,3,5,7,0,3,-1
0x365fa21a1ae809bc423fb2e150a88d3915b6d031,317517,1,0,-1,2,2,4
0x366221cbc129f41c3c7696eff7ebb3de83e55b5a,1774513,3,2,-1,0,3,-1
0x36667e27eb3a4cce993b28b7355782bede7c5620,257288,6,5,-1,4,4,-1
0x366e9a0428599925ff23568d5b66a1353e704615,801430,7,1,-1,2,2,2
0x366ea31ec3b32ddf42385f02b02aa926d8966be7,1434134,3,2,7,0,3,-1
0x3678e97d3ba127c7f46699df731dcb5223b0317c,1646752,4,2,-1,0,2,-1
0x3679aac6ffe31058bc24dace86853f166a74dfdd,196418,5,7,2,1,1,1
0x367a53b5332727b874176ae8d0632a2f80590b1b,1429565,8,8,-1,1,1,4
0x367bebec7be942bb1f7c4f8ae8f0dc81dc5d8e28,265367,7,2,-1,2,2,-1
0x3685ea73cd33d0d9815780b8fa8caada4aabfc51,327678,1,1,-1,2,3,3
0x36885ec5123a065cb16dfb48d643d7c0f70ca5f3,1228288,3,0,2,0,3,2
0x36892072792a58700754a5e42f526441ddc1105d,1342513,2,3,9,3,0,-1
0x368aedb06bb81adc81bdbf9368e5c72134394789,289874,4,0,-1,0,3,2
0x369cbc1695142e1d0bfdd3ee837e41edacd0e98a,1195074,7,1,2,2,2,2
0x36a0c7b860a4715939ef5b2d1a47aedc6c89423a,236544,4,2,7,2,2,-1
0x36a34027092212fc4c074abdf26780c7eb0864b4,471109,2,5,5,3,4,-1
0x36a8a2d5c946c00ea244fcd637214f40bb73a67d,903238,3,5,6,0,3,-1
0x36a9f8491ffce9be17e0f132bda64723901e65fb,313664,4,2,-1,2,2,-1
0x36abc2374dc23d1a771a7927f2e97460ebdf6dbf,250016,3,2,7,0,3,-1
0x36ac976777d26324f603ab1f3bfb8153820cc741,550376,2,3,8,3,0,-1
0x36b0d86631227e8f3dd0ababfd3960cf8ca68e29,1290128,3,0,2,2,2,4
0x36b2b845a0c2fd77f4a42dfb84fe868fa245481f,103578,1,1,-1,2,2,0
0x36b9316f2495b9cea89098fc174059374e4d25f3,200189,2,5,-1,3,4,-1
0x36bc917f512a0c4a483e05df0cb43a63d3b2855a,1332703,3,0,2,0,2,2
0x36bd061de34d98e2fdfc471ce4a5091f09ef0f9a,380287,8,9,1,1,1,4
0x36bd697c930b7f6ced240419cb16a7362b6ebca7,623414,9,5,6,0,4,-1
0x36c4846790ef8c8ffa7c7303addfb265440ef529,65602,7,2,7,2,2,-1
0x36c8c9575fbc737e02bc60c89bfffb0b5a58f7a5,467109,4,2,-1,2,2,-1
0x36cc92e2ece822cd2a1c7509cdd3f009d9f94db2,271167,3,2,-1,2,2,-1
0x36d3cd37045ca120707627f8d5b96412eefe97f2,530805,4,2,7,2,2,-1
0x36d3d2d92f55fe659173e7105a460a7ffad6f337,231140,2,4,4,3,0,-1
0x36d4706d9d8a106d2320fe14c9da4a4d13cbf498,53319,1,1,-1,2,2,0
0x36d889f367e0225454ee60e25efcdc3dd8d6deb1,477171,3,2,-1,1,1,-1
0x36de1a0794da925b9ced5abd64851a4ba6bf572c,95787,4,2,-1,2,2,-1
0x36de990133d36d7e3df9a820aa3ede5a2320de71,1369,5,7,-1,1,1,0
0x36e2c6cf645c011c818359bbf7870ccd0b003786,420703,4,2,7,2,2,-1
0x36e2f59ef73757fda3128064c7eb724a1845f336,259400,5,9,-1,1,1,0
0x36e3883dafe01599d411775d710e89e0797051eb,132165,4,0,2,2,2,2
0x36eebc48da111b14b010a97abecf8bb68d10095c,41654,7,1,2,2,2,2
0x36eee7d790a5b9e8811fb0c570c883997069df49,43018,5,7,2,1,1,0
0x36f5bbdfe3f6d3e7c69d934ced6de79ff6b2c24a,213722,4,0,2,0,2,2
0x36f655e901a0e9a65dd2af580db3c255e3e2d0df,318363,3,0,-1,0,2,4
0x36f7ffc2ea91241daab9ae7acb40ce801ab19a7a,58631,7,1,2,2,3,2
0x36fa11f6715a5e440871f531030ee4e94d7b9309,42557,8,9,2,1,1,4
0x36facb76f18f54f5606eb6295ac422644a17dcec,761924,4,2,7,0,2,-1
0x36fc63a184a21866b95b65242fc312af641401fe,178512,8,8,-1,2,2,4
0x36ff74fe896f6ac287b6d67f48f53c01dec7fbeb,319145,2,4,4,3,0,-1
0x37009f9ae9dcc0a6d59204e1aeaf9da4968caec8,250743,5,9,-1,1,1,1
0x3702205145fac0fb99a9b8bc61e33486c126f155,205005,4,2,7,2,2,-1
0x3709740c75024cef4efaab5ed6d634d9b7f0abb4,311850,6,2,-1,2,3,-1
0x3711b1d75773b3041445e5d3d1ccb222ec8cc0e6,21237,3,5,-1,0,4,-1
0x371267a1863080c5f39229183350e0d87d39743e,275980,8,1,-1,1,1,3
0x3713a462cafc9723ee23829deb67a78519b48b14,244426,3,5,7,0,3,-1
0x371638fe414d4f6c4840c37b7a8472e91eb04d98,256674,3,5,-1,0,3,-1
0x3716905b040d5cd8a7dde784918199117d72c3b3,58763,7,6,-1,1,1,-1
0x37206e37a6478aa813fd91dd923737ac9d0ae83c,166687,4,2,7,2,2,-1
0x3724f1da2eea68fadba7144c392a79bdc63a1154,7825,5,7,1,1,1,1
0x372c789aa46503182b839568609bd13cfc1daaad,168858,7,1,2,2,1,2
0x372e2d6f74efa2c5a4c72dac4a31da09e8505995,907827,2,3,-1,3,0,-1
0x37383276b29a939c856d4b15785d867abb471d8e,57904,3,0,-1,2,2,2
0x373bf52192116c0fa431af3b6d0677a82549f34b,19912,6,2,-1,2,2,-1
0x373d5662bce4c8cd7f1cbd265bbb4ed5e3eb0e32,329484,3,2,-1,0,3,-1
0x374479ea642c51ece61284eeed0739f0a72fa896,330197,6,5,-1,0,3,-1
0x3747df5378b7a681e54dcc4c7a52ab7ba174b770,150094,7,8,2,1,1,4
0x374895c6061ce037347aef23eac8b9c9669ee8c8,245008,4,2,-1,2,2,-1
0x37492004cbf67d6e0ffc5c4cec59dc92b4609555,162215,4,0,2,2,2,2
0x374bbda6010076ed45981d77b9aa2e7a37f30227,311717,7,2,-1,2,2,-1
0x3755c3a7aafa381d22b52a2ac6298bffd512e5c4,319139,9,5,-1,4,4,-1
0x375699aa68a81f406128d6e3315eed4a55b242f1,316766,3,5,-1,2,2,-1
0x375830c06f137e95ce83513d6919ac2e1acf3d4d,65745,7,2,7,2,2,-1
0x3758af13909a89d1cc5a1799ace86c0d61da65cc,316633,4,2,-1,0,3,-1
0x375cf42640e384d04314cb1b76a36d1d2924460a,88723,4,0,2,2,3,2
0x3760ddcc6188070b343c40ebed469d3097962336,294769,0,6,-1,0,3,-1
0x376275c4f9e4fffd8a89a90852f253f8e3373f67,161649,7,2,7,2,1,-1
0x376884df6fb55bfa319d703bc1ac5091ef479ff5,977373,2,5,-1,3,4,-1
0x376d7dc7797b6293f2549e7f1685ffd309946317,305565,6,5,7,0,2,-1
0x3772a7b743d905e267779d1bf22991cef1a75f61,335971,2,5,-1,3,0,-1
0x37736cb01e41a7ad592fc3b3e472787769b3234d,46698,7,2,-1,1,1,-1
0x3777dc1bb8d09e647c3ad176d57a453a30bbc2bc,207302,6,5,7,0,3,-1
0x377859a15de6b80e583897e2594210023d50fa3f,1217278,9,5,3,4,4,-1
0x3783c56c35963d83742d1fe3eab546f61d0eb9c7,137858,1,1,2,2,2,4
0x37849d8e78e243b90e2ce0c3bb1d676baa740f65,191550,3,5,7,0,3,-1
0x3788b115dfe48c972d5696e8f71ee814c9f30fbc,33964,3,5,7,0,2,-1
0x3793f60f7c739b7cb708c9559edc0fe047c88dcf,171338,7,1,2,2,2,2
0x3795ecbd018fa3c4a0c1cc17e123f97b727de3c5,1306462,3,5,7,2,2,-1
0x379b6057408798e33600545fedc6dcc654d9d608,141865,8,9,2,1,1,4
0x379eac15fb543aa0b93b0af41afdd22718ec3610,616316,3,2,-1,0,3,-1
0x37a38fb190345c147b7c33afb9b564d8c351c289,395791,6,2,-1,2,2,-1
0x37ad06933f5462ae3f1d7d2d1866b066e56fae4b,170414,1,1,0,2,2,3
0x37b20eda6118ee68110cc34132342c0504e9e359,244301,4,2,-1,2,2,-1
0x37b689a445e096c3f52b334511bf412a610359b9,66099,7,1,2,2,3,4
0x37bcd110eec474003fc2b5517fe2ae9f6f5c7467,89673,6,5,-1,0,3,-1
0x37c5d90511bb142db098cf78a91afe718ccad606,1209889,7,8,1,1,1,-1
0x37c9725a8eb9fd78f2cc298b99592e8ae0e00ae6,97654,4,2,7,2,2,-1
0x37ca14492e854bcabea35924d621ffd08f1be7c0,1133713,7,2,-1,2,1,-1
0x37caee7cfd9860d3f618f9d7e5d7c8bcc237e5aa,100033,5,7,-1,1,1,1
0x37cb00bd8a5f154618fe816bf0fad36c99760747,67680,7,0,-1,1,1,2
0x37ccc07941e9601dbe904e623f0c45b6c9a25bac,317515,2,2,-1,3,1,-1
0x37ccc1b9bf1a01137ad36605ac10e954e508e8be,44748,3,5,7,0,2,-1
0x37cfb5a9573b225f2d869845b8bba7c367149650,13812,8,8,1,2,1,0
0x37dc8b20c05cc86dc8098b7b24d5a42372db1ab8,1082809,2,5,3,3,4,-1
0x37ddaeea8f8c904d94bcc0b28c305723ab4e4e27,1176828,2,4,4,3,0,-1
0x37e189b454e70611042ac5c51179fe7d795d5238,135281,8,9,2,1,1,4
0x37e2c4276817cb674f300244134df881e3faa0b3,119022,7,1,2,2,2,4
0x37e512c3089e56b2bed2c135b33cad329a5d6584,316203,9,5,5,4,4,-1
0x37e5806f551679aa8f0fc411cc3669988b989ddf,482454,3,5,-1,0,2,-1
0x37e863350f4d39b42c7c5b802aacd47db0a2f2a4,1360850,2,3,10,3,0,-1
0x37ea71bc8782df822f322c5e5fc6e3b091d65abb,1339020,1,0,2,2,2,4
0x37ecac4da8786ee7911f9afdaba9916c1c759247,294082,7,2,7,2,2,-1
0x37efb5fd87c86b95f691064d26f6655df565a59b,338254,4,2,7,0,2,-1
0x37f700cb7081c52df01f45b71c3dc018457e9a61,814315,2,3,10,3,0,-1
0x37f894feb12d2de62f8244737b0fed25cecca228,191684,4,2,7,2,2,-1
0x38039da6bc26c101316af426cbf7f43834957c46,14276,8,1,-1,1,3,4
0x38065bbf795f8ed34e9ca47f2a51825a9c50eaef,24315,5,9,2,1,1,0
0x3806a8e4c942461307020474c2e0dcc43fa7fac1,87879,4,2,7,2,2,-1
0x380c2b3019b8ee0a921b469b598cdbb16ea87d27,58641,3,2,-1,0,3,-1
0x380cef5b046e230026adef253c9cdb321191527a,105307,4,2,-1,2,2,-1
0x3810b068d5b07a822d029bcdbb6d942e8d488a19,220128,8,8,2,2,1,4
0x38133cd9522fc3f8614625127e24b494ba7212cb,289279,4,2,-1,0,2,-1
0x3815b87b355a7af24bde3dce518ed255a82ad11c,54197,7,2,7,2,2,-1
0x38167714e4bd03afc946e1fa8667269e48420a09,137467,6,5,6,0,3,-1
0x3816f8d2389065c14e6b797be451272f2e498da0,309178,8,9,-1,1,1,0
0x3818d09ecfb95ad1071bdddb25c25b45f9f791d1,319910,3,5,-1,0,3,-1
0x3819660cb4d48b192b4973cb8323d6cb1404d930,321478,8,1,-1,1,1,0
0x381a000326d7b1b901d75ac1acaed3c92b1eb01f,48302,4,0,2,2,2,2
0x381ae6c86b7bafbbb213e7500a6f39efc446b9ff,466697,8,1,2,1,3,0
0x381b0a36e73d9e250fd7cc635c43da9fd77f1111,56870,7,8,1,2,1,2
0x382b8a88b9c7460241df9066db33ad87209f37d1,203602,4,2,7,2,2,-1
0x3832eb8ca7bba31242a3f374427628ef41655ab5,1312485,2,3,8,3,0,-1
0x383a063d64a5103f775720a7bfb8ecc42fc73199,161952,4,0,-1,2,2,2
0x3841b520ad594a0aeb83c7d8a2d7260e878c5e19,179162,7,2,7,2,2,-1
0x38430336153468dcf36af5cea7d6bc472425633a,230728,7,2,-1,1,1,-1
0x3847d51b50507e27ca0889d33edf3b6a6d9de45d,770731,8,9,-1,1,1,2
0x38488dca8dccfeebfd3cc298436134e3b3af6b8b,572942,7,1,2,2,2,2
0x384a4faf8977ba6c44847425ba307241f3c7270b,7383,9,5,6,0,4,-1
0x384dd7f29e9206353a60213e5492de7139bbdc21,92523,4,2,-1,2,2,-1
0x3858f1319d275a0494c63f2766284b2ca3bb99aa,36802,3,5,-1,0,3,-1
0x386376a1b85033661f64eb6001ba524cb2142f55,320038,2,3,-1,3,0,2
0x386670e4386580a08e1edd500d2ab20e2ddd30d6,492976,3,2,-1,0,3,-1
0x3867fa80e0133fa6f75905f881e02a133db1cf18,226018,4,2,7,2,3,-1
0x3876701f09c1d0fc07ee794c9b8c1913f651a4b6,968000,4,2,7,2,2,-1
0x387875790cdc5f35a40515b5a20879eb8be1d753,404469,7,8,-1,2,1,-1
0x3878be2e906bd3c0c115411c3e79776ca7ed830b,1304482,2,3,10,3,0,-1
0x387b3a12dda5f9d8f9237f40715d5ee90dfa85ab,322796,4,2,7,2,2,-1
0x387d5eaf0e31febf9954248d0fc5a233dbbb5ba9,316499,2,4,4,3,0,-1
0x387f802c6a9ecffc8b8f6bb7b80ea0db4cef9810,33680,4,2,7,2,3,-1
0x387fc36b9f989c6a4bb32eae7988f63ff7f369a0,425135,5,7,-1,1,1,1
0x38864e0120d82c4f9b339ac911fead65fa377f5a,31806,7,0,-1,2,2,2
0x388cec5cedb12e41457a00ac7e0a49ad70406676,1253799,1,6,-1,1,1,4
0x388f87fd24b07bbba4500f5fb059375892ed5872,81036,8,9,2,1,1,0
0x3895fac343820b5c20c424079f414149b7008578,538143,6,5,7,0,3,-1
0x3896c1839e11034219a4ea6bc0063771cbaa226d,880229,8,1,-1,2,1,0
0x3897f60f53e5e4f4903e8061dab489e81b51608a,550469,4,0,2,2,2,2
0x389938e731f9f7c96b1f797c082cfa383d3ab398,1306101,2,3,-1,3,0,2
0x3899743fbbb2ad864c26537ceebcb0e922b6466a,68721,2,3,8,3,0,-1
0x389d2e16e81a665b1c3d4d21d42894b3b58a3be8,1268123,6,2,7,0,3,-1
0x389de801559947d3a7b63d79c0450f1da1964510,1355387,3,0,2,0,2,2
0x38a32659075ef762d79495e64d77a1ace8328756,320326,3,5,7,0,2,-1
